First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
3419,12369,0.8408974409103394,7,9,7,7,7,1.0,0.7777777777777778
5412,13722,0.9096918702125548,13,17,11,11,11,0.8461538461538461,0.6470588235294118
1421,11053,0.8573094606399536,8,6,6,6,6,0.75,1.0
8941,15722,0.9999999403953552,2,3,1,1,1,0.5,0.3333333333333333
5785,13967,0.7617906928062439,9,8,5,5,5,0.5555555555555556,0.625
371,10300,0.9349552392959596,9,20,5,5,5,0.5555555555555556,0.25
7442,14877,0.888636589050293,8,6,5,5,5,0.625,0.8333333333333334
5044,13591,0.8366462588310242,7,3,3,3,3,0.42857142857142855,1.0
1865,16548,0.8742371201515198,7,3,3,3,3,0.42857142857142855,1.0
1395,11037,0.8796670436859131,7,2,1,1,1,0.14285714285714285,0.5
1802,11275,0.7696715593338013,16,2,1,1,1,0.0625,0.5
3526,12467,0.8432723879814148,10,1,1,1,1,0.1,1.0
4193,13196,0.8083692193031311,9,12,3,3,3,0.3333333333333333,0.25
1233,10938,0.906503438949585,11,9,7,7,7,0.6363636363636364,0.7777777777777778
2991,12043,0.9162415266036988,3,3,3,3,3,1.0,1.0
7403,14885,0.87950599193573,13,5,4,4,4,0.3076923076923077,0.8
5054,13604,0.8541770577430725,3,3,3,3,3,1.0,1.0
5689,13886,0.9680336713790894,3,3,3,3,3,1.0,1.0
1760,11278,0.8603601455688477,6,6,5,5,5,0.8333333333333334,0.8333333333333334
7321,14852,0.8225567936897278,9,2,2,2,2,0.2222222222222222,1.0
2027,10310,0.9595550894737244,36,52,11,11,11,0.3055555555555556,0.21153846153846154
7621,14964,0.9191216230392456,4,4,4,4,4,1.0,1.0
5032,13622,0.7986048460006714,107,5,3,3,3,0.028037383177570093,0.6
9392,16008,0.8351744413375854,12,9,9,9,9,0.75,1.0
608,10477,0.8832824230194092,1,2,1,1,1,1.0,0.5
3762,12600,0.930831789970398,13,10,4,4,4,0.3076923076923077,0.4
3994,13889,0.9647985696792604,17,8,8,8,8,0.47058823529411764,1.0
6520,14308,0.9353907704353333,15,18,14,14,14,0.9333333333333333,0.7777777777777778
3304,17643,0.9200103878974916,4,2,2,2,2,0.5,1.0
9781,16228,0.911213219165802,10,15,6,6,6,0.6,0.4
9063,14291,0.905315399169922,6,12,4,4,4,0.6666666666666666,0.3333333333333333
9340,15997,0.9197471141815186,4,5,4,4,4,1.0,0.8
5814,14002,0.8399237394332886,3,2,2,2,2,0.6666666666666666,1.0
6463,14268,0.8108718991279602,3,8,3,3,3,1.0,0.375
9343,16002,0.798619270324707,24,11,11,11,11,0.4583333333333333,1.0
9927,16288,0.9451535940170288,8,7,4,4,4,0.5,0.5714285714285714
6623,14406,0.9109915494918824,3,3,3,3,3,1.0,1.0
7592,14942,0.9282483458518982,8,6,6,6,6,0.75,1.0
4822,14422,0.7963495254516602,13,5,2,2,2,0.15384615384615385,0.4
934,10683,0.9091762900352478,5,3,2,2,2,0.4,0.6666666666666666
4855,13516,0.9102455377578736,10,7,5,5,5,0.5,0.7142857142857143
3177,12211,0.7912764549255371,4,2,2,2,2,0.5,1.0
7010,11813,0.9741016626358032,8,67,4,4,4,0.5,0.05970149253731343
7985,14873,0.798986554145813,4,7,1,1,1,0.25,0.14285714285714285
143,10153,0.8504656553268433,5,11,4,4,4,0.8,0.36363636363636365
2722,11896,0.904172956943512,2,4,2,2,2,1.0,0.5
8609,15634,0.9018657207489014,8,6,2,2,2,0.25,0.3333333333333333
9519,16084,0.8418892025947571,12,5,3,3,3,0.25,0.6
1424,11041,0.8583929538726807,4,5,4,4,4,1.0,0.8
2004,11387,0.8747869729995728,6,5,5,5,5,0.8333333333333334,1.0
6883,14481,0.9687799215316772,24,40,10,10,10,0.4166666666666667,0.25
1182,10870,0.898207426071167,3,3,3,3,3,1.0,1.0
8718,16035,0.8594919443130493,34,10,4,4,4,0.11764705882352941,0.4
640,10321,0.950371503829956,153,79,51,51,51,0.3333333333333333,0.6455696202531646
3638,12505,0.8537668585777283,4,3,3,3,3,0.75,1.0
8135,15342,0.8601351976394653,2,6,1,1,1,0.5,0.16666666666666666
1579,11180,0.8730182647705078,2,5,1,1,1,0.5,0.2
1666,11248,0.8785490989685059,10,12,9,9,9,0.9,0.75
929,10689,0.8398594856262207,17,3,3,3,3,0.17647058823529413,1.0
4368,13290,0.9732383489608764,235,104,46,46,46,0.19574468085106383,0.4423076923076923
4005,12829,0.9018260836601256,11,8,5,5,5,0.45454545454545453,0.625
1004,10719,0.8021031618118286,5,2,2,2,2,0.4,1.0
851,10626,0.8978822827339172,2,3,2,2,2,1.0,0.6666666666666666
3136,12151,0.925893008708954,3,3,3,3,3,1.0,1.0
802,10621,0.9035385847091676,9,20,4,4,4,0.4444444444444444,0.2
3836,12642,0.9216673374176024,3,3,3,3,3,1.0,1.0
5118,13638,0.7108769416809082,8,5,4,4,4,0.5,0.8
2946,11990,0.9176090955734252,4,12,4,4,4,1.0,0.3333333333333333
4809,19713,0.914572536945343,66,12,7,7,7,0.10606060606060606,0.5833333333333334
7006,11820,0.9643493890762328,6,50,3,3,3,0.5,0.06
2397,11668,0.8747676610946655,17,9,8,8,8,0.47058823529411764,0.8888888888888888
2176,17707,0.8548438549041748,6,3,2,2,2,0.3333333333333333,0.6666666666666666
986,10707,0.906828761100769,4,3,1,1,1,0.25,0.3333333333333333
7161,14732,0.8688362240791321,18,6,6,6,6,0.3333333333333333,1.0
296,10260,0.89822918176651,10,10,8,8,8,0.8,0.8
6472,14250,0.90160071849823,4,5,3,3,3,0.75,0.6
1972,11375,0.9079880714416504,84,80,47,47,47,0.5595238095238095,0.5875
5767,13940,0.8483479022979736,2,5,1,1,1,0.5,0.2
9913,16366,0.8813028335571289,6,4,2,2,2,0.3333333333333333,0.5
1717,11271,0.8916234970092773,15,9,7,7,7,0.4666666666666667,0.7777777777777778
4862,14471,0.9484715461730956,82,30,19,19,19,0.23170731707317074,0.6333333333333333
2256,19047,0.8568070530891418,6,3,1,1,1,0.16666666666666666,0.3333333333333333
2408,11713,0.8214490413665771,9,3,3,3,3,0.3333333333333333,1.0
1613,11213,0.8702989816665649,5,6,5,5,5,1.0,0.8333333333333334
9888,16309,0.924696683883667,19,27,15,15,15,0.7894736842105263,0.5555555555555556
4158,12963,0.8561726808547974,5,5,4,4,4,0.8,0.8
9104,15855,0.8714826107025146,11,8,3,3,3,0.2727272727272727,0.375
3173,12190,0.8765312433242798,4,4,2,2,2,0.5,0.5
3850,12667,0.8394149541854858,3,1,1,1,1,0.3333333333333333,1.0
4575,13331,0.691277265548706,5,23,2,2,2,0.4,0.08695652173913043
4554,13308,0.9001381397247314,5,4,2,2,2,0.4,0.5
5464,13758,0.936748743057251,4,4,4,4,4,1.0,1.0
3921,12727,0.8921827673912048,5,9,4,4,4,0.8,0.4444444444444444
4020,12849,0.8064191341400146,1,3,1,1,1,1.0,0.3333333333333333
2231,12165,0.957668960094452,24,23,9,9,9,0.375,0.391304347826087
1304,10988,0.959433615207672,120,70,56,56,56,0.4666666666666667,0.8
3690,12565,0.9351144433021544,26,16,9,9,9,0.34615384615384615,0.5625
363,10291,0.8365070819854736,12,11,9,9,9,0.75,0.8181818181818182
4949,14072,0.8952338695526123,4,8,0,0,0,0.0,0.0
5621,13827,0.8864890336990356,9,6,5,5,5,0.5555555555555556,0.8333333333333334
719,10563,0.9476143717765808,5,5,2,2,2,0.4,0.4
3407,12362,0.915629506111145,6,2,2,2,2,0.3333333333333333,1.0
3065,12104,0.5976004004478455,22,25,16,16,16,0.7272727272727273,0.64
6593,14368,0.8957949876785278,3,6,3,3,3,1.0,0.5
7710,15031,0.9259061813354492,18,17,17,17,17,0.9444444444444444,1.0
9242,15910,0.9087799787521362,4,2,2,2,2,0.5,1.0
7385,14862,0.9138979315757751,17,10,10,10,10,0.5882352941176471,1.0
5419,13728,0.886247992515564,11,15,10,10,10,0.9090909090909091,0.6666666666666666
6523,14309,0.8887657523155212,3,4,3,3,3,1.0,0.75
1819,11933,0.885106086730957,53,42,13,13,13,0.24528301886792453,0.30952380952380953
5744,13933,0.871772289276123,8,7,3,3,3,0.375,0.42857142857142855
366,10301,0.8866926431655884,7,6,5,5,5,0.7142857142857143,0.8333333333333334
631,10492,0.7407242059707642,5,3,1,1,1,0.2,0.3333333333333333
437,10361,0.8944884538650513,5,5,5,5,5,1.0,1.0
5246,13656,0.8404449224472046,65,15,4,4,4,0.06153846153846154,0.26666666666666666
7186,14738,0.8839614391326904,9,9,4,4,4,0.4444444444444444,0.4444444444444444
4190,12972,0.7740000486373901,4,28,2,2,2,0.5,0.07142857142857142
3168,12201,0.8890944123268127,3,3,2,2,2,0.6666666666666666,0.6666666666666666
653,10510,0.9068509340286256,8,8,6,6,6,0.75,0.75
7996,16678,0.8829700946807861,12,13,6,6,6,0.5,0.46153846153846156
4831,13005,0.9551992416381836,211,77,24,24,24,0.11374407582938388,0.3116883116883117
805,10644,0.8856996893882751,34,4,4,4,4,0.11764705882352941,1.0
5639,18691,0.8332763314247131,5,14,0,0,0,0.0,0.0
6486,14283,0.8773127794265747,4,4,3,3,3,0.75,0.75
9553,15169,0.8678908348083496,7,27,4,4,4,0.5714285714285714,0.14814814814814814
817,10618,0.9477524757385254,144,93,56,56,56,0.3888888888888889,0.6021505376344086
1679,11257,0.9055733680725098,5,4,3,3,3,0.6,0.75
5961,14132,0.9151001572608948,403,52,15,15,15,0.03722084367245657,0.28846153846153844
422,10354,0.8762987852096558,22,11,9,9,9,0.4090909090909091,0.8181818181818182
5940,14109,0.8986290693283081,22,25,13,13,13,0.5909090909090909,0.52
645,10920,0.9007101655006409,26,32,12,12,12,0.46153846153846156,0.375
6849,14451,0.8530279397964478,4,3,3,3,3,0.75,1.0
5818,14003,0.8876442313194275,5,1,1,1,1,0.2,1.0
9568,16112,0.9553252458572388,4,5,2,2,2,0.5,0.4
9870,16273,0.9424816370010376,30,30,29,29,29,0.9666666666666667,0.9666666666666667
7669,15007,0.931123673915863,3,4,3,3,3,1.0,0.75
831,10638,0.8148137927055359,28,18,14,14,14,0.5,0.7777777777777778
4557,13295,0.9091867208480836,5,19,3,3,3,0.6,0.15789473684210525
5613,13836,0.9472439289093018,4,4,4,4,4,1.0,1.0
6882,14484,0.7766595482826233,8,8,4,4,4,0.5,0.5
9642,19420,0.7984407544136047,6,5,0,0,0,0.0,0.0
6094,16912,0.7963405251502991,172,25,5,5,5,0.029069767441860465,0.2
1834,11315,0.8471179008483887,5,6,5,5,5,1.0,0.8333333333333334
6687,13225,0.8433066010475159,88,17,2,2,2,0.022727272727272728,0.11764705882352941
9599,16160,0.8454612493515015,106,8,4,4,4,0.03773584905660377,0.5
4342,13263,0.8797603249549866,3,3,3,3,3,1.0,1.0
1210,14871,0.7891419529914856,2,6,0,0,0,0.0,0.0
4515,13334,0.8126769065856934,80,11,1,1,1,0.0125,0.09090909090909091
5030,13600,0.8674098253250122,4,2,2,2,2,0.5,1.0
4364,13287,0.7437993288040161,4,4,2,2,2,0.5,0.5
2961,12001,0.9314156770706176,7,7,6,6,6,0.8571428571428571,0.8571428571428571
9003,15762,0.8287158012390137,4,6,3,3,3,0.75,0.5
1303,10983,0.9834818840026855,34,34,21,21,21,0.6176470588235294,0.6176470588235294
9015,15736,0.921504020690918,11,27,7,7,7,0.6363636363636364,0.25925925925925924
9114,15858,0.8609055876731873,14,5,5,5,5,0.35714285714285715,1.0
8418,15517,0.695845901966095,16,2,2,2,2,0.125,1.0
2676,11868,0.9565877914428712,2,2,2,2,2,1.0,1.0
7167,14737,0.9539640545845032,10,7,1,1,1,0.1,0.14285714285714285
9695,16169,0.9870765209197998,6,6,6,6,6,1.0,1.0
1987,11386,0.8771674633026123,12,8,8,8,8,0.6666666666666666,1.0
3571,11143,0.9572196006774902,42,50,28,28,28,0.6666666666666666,0.56
503,10404,0.9426034688949584,28,12,11,11,11,0.39285714285714285,0.9166666666666666
2347,11549,0.8876250386238098,4,7,2,2,2,0.5,0.2857142857142857
3013,12047,1.0,3,3,3,3,3,1.0,1.0
5855,19762,0.8134017586708069,4,7,0,0,0,0.0,0.0
1681,10147,0.901862859725952,3,27,3,3,3,1.0,0.1111111111111111
4828,13543,0.8881234526634216,6,7,3,3,3,0.5,0.42857142857142855
7549,14924,0.9283500909805298,8,7,4,4,4,0.5,0.5714285714285714
1612,11216,0.8296489715576172,6,6,5,5,5,0.8333333333333334,0.8333333333333334
4549,13304,0.8287986516952515,7,23,1,1,1,0.14285714285714285,0.043478260869565216
177,18986,0.8448021411895752,15,6,2,2,2,0.13333333333333333,0.3333333333333333
1288,10975,0.9228136539459229,15,10,9,9,9,0.6,0.9
3246,12254,0.9473918676376344,16,11,9,9,9,0.5625,0.8181818181818182
9682,16171,0.9240529537200928,111,73,44,44,44,0.3963963963963964,0.6027397260273972
3424,12377,0.8488224148750305,9,3,1,1,1,0.1111111111111111,0.3333333333333333
2021,11420,0.880571722984314,7,7,6,6,6,0.8571428571428571,0.8571428571428571
3190,12210,0.8481087684631348,2,2,2,2,2,1.0,1.0
5027,13608,0.8375062346458435,4,3,3,3,3,0.75,1.0
510,10421,0.8539811372756958,2,4,2,2,2,1.0,0.5
9521,10332,0.9304786920547484,6,10,3,3,3,0.5,0.3
1289,10976,0.9123191833496094,15,9,9,9,9,0.6,1.0
3421,12371,1.000000238418579,7,7,7,7,7,1.0,1.0
1433,14633,0.7556334733963013,14,8,5,5,5,0.35714285714285715,0.625
1048,10770,0.8905200958251953,3,3,3,3,3,1.0,1.0
3071,12109,0.9999997615814208,16,17,13,13,13,0.8125,0.7647058823529411
4573,13374,0.9404374361038208,6,12,5,5,5,0.8333333333333334,0.4166666666666667
5665,14618,0.9036953449249268,5,1,1,1,1,0.2,1.0
1232,10936,0.8737167716026306,4,3,2,2,2,0.5,0.6666666666666666
362,10293,0.90249502658844,6,13,4,4,4,0.6666666666666666,0.3076923076923077
9338,15994,0.8938678503036499,4,5,4,4,4,1.0,0.8
1322,11009,0.707425594329834,11,7,3,3,3,0.2727272727272727,0.42857142857142855
5056,13607,0.7657985091209412,10,2,1,1,1,0.1,0.5
7097,14655,0.8899611830711365,1,2,1,1,1,1.0,0.5
332,10270,0.9656202793121338,46,125,30,30,30,0.6521739130434783,0.24
6507,14295,0.8903311491012573,7,4,4,4,4,0.5714285714285714,1.0
7842,15154,0.805462121963501,23,6,4,4,4,0.17391304347826086,0.6666666666666666
4511,10954,0.8953918218612671,55,53,27,27,27,0.4909090909090909,0.5094339622641509
5004,13596,0.8854990005493164,8,5,3,3,3,0.375,0.6
7580,14925,0.8767966032028198,5,6,3,3,3,0.6,0.5
8040,15318,0.9025193452835084,20,24,18,18,18,0.9,0.75
5672,13875,0.9769892692565918,16,10,7,7,7,0.4375,0.7
2404,11687,0.9403458833694458,4,5,4,4,4,1.0,0.8
9876,16279,0.9424816370010376,30,30,29,29,29,0.9666666666666667,0.9666666666666667
7053,14621,0.9385061860084534,1,3,1,1,1,1.0,0.3333333333333333
9394,16010,0.8568556308746338,9,23,9,9,9,1.0,0.391304347826087
1460,11064,0.8705294132232666,18,10,8,8,8,0.4444444444444444,0.8
916,10671,0.9469048976898192,3,21,3,3,3,1.0,0.14285714285714285
7052,14625,0.938086748123169,2,1,1,1,1,0.5,1.0
1979,11400,0.89655601978302,11,8,7,7,7,0.6363636363636364,0.875
5489,17551,0.6610835194587708,7,10,0,0,0,0.0,0.0
9153,16478,0.8480585813522339,48,18,3,3,3,0.0625,0.16666666666666666
2489,11767,0.9578607082366944,87,30,14,14,14,0.16091954022988506,0.4666666666666667
5949,14125,0.7080341577529907,2,2,1,1,1,0.5,0.5
917,10672,0.9136574864387512,2,5,2,2,2,1.0,0.4
7045,14622,0.9436888098716736,17,9,9,9,9,0.5294117647058824,1.0
573,10453,0.8743235468864441,3,2,1,1,1,0.3333333333333333,0.5
8091,15341,0.9268656969070436,5,7,4,4,4,0.8,0.5714285714285714
7148,14714,0.8404668569564819,4,4,1,1,1,0.25,0.25
9265,14031,0.8571298122406006,7,14,2,2,2,0.2857142857142857,0.14285714285714285
6618,14405,0.7582451105117798,8,3,2,2,2,0.25,0.6666666666666666
999,17651,0.9244989156723022,10,29,4,4,4,0.4,0.13793103448275862
1324,11032,0.7802560329437256,11,8,5,5,5,0.45454545454545453,0.625
5579,13810,0.853289783000946,9,1,1,1,1,0.1111111111111111,1.0
9128,15868,0.8463100790977478,26,8,5,5,5,0.19230769230769232,0.625
558,10446,0.8007595539093018,6,7,5,5,5,0.8333333333333334,0.7142857142857143
8899,15816,0.9062512516975404,11,7,0,0,0,0.0,0.0
6729,16078,0.8837336897850037,17,17,4,4,4,0.23529411764705882,0.23529411764705882
3450,12420,0.9250036478042604,30,40,29,29,29,0.9666666666666667,0.725
912,10678,0.8780723810195923,4,4,4,4,4,1.0,1.0
9595,16157,0.8729797601699829,7,6,3,3,3,0.42857142857142855,0.5
2020,11409,0.92839515209198,3,3,3,3,3,1.0,1.0
1926,11365,0.8712571859359741,6,6,4,4,4,0.6666666666666666,0.6666666666666666
3944,12775,0.9358131885528564,6,9,3,3,3,0.5,0.3333333333333333
2871,14433,0.8686110973358154,78,15,8,8,8,0.10256410256410256,0.5333333333333333
294,10256,0.89822918176651,10,10,8,8,8,0.8,0.8
822,10641,0.9749706983566284,98,49,24,24,24,0.24489795918367346,0.4897959183673469
5117,13635,0.7437953352928162,2,4,2,2,2,1.0,0.5
7003,14597,0.8428615927696228,8,2,1,1,1,0.125,0.5
9663,16148,0.8927621841430664,8,10,6,6,6,0.75,0.6
1574,11179,0.8977552652359009,5,8,4,4,4,0.8,0.5
3138,12153,0.8815795183181763,4,5,4,4,4,1.0,0.8
894,10666,0.933297038078308,24,24,10,10,10,0.4166666666666667,0.4166666666666667
2957,11998,0.9023462533950806,8,4,4,4,4,0.5,1.0
4230,13025,0.9493523836135864,14,30,4,4,4,0.2857142857142857,0.13333333333333333
6236,19299,0.8496297597885132,47,8,0,0,0,0.0,0.0
1017,10736,0.9704490900039672,59,49,29,29,29,0.4915254237288136,0.5918367346938775
3849,12659,0.8616434931755066,2,3,2,2,2,1.0,0.6666666666666666
8962,15728,0.921649158000946,4,4,3,3,3,0.75,0.75
9002,15764,0.7030563354492188,4,5,3,3,3,0.75,0.6
3160,12177,0.8912843465805054,2,3,2,2,2,1.0,0.6666666666666666
86,10083,0.9023635387420654,10,8,6,6,6,0.6,0.75
1974,17979,0.8790602684020996,8,7,2,2,2,0.25,0.2857142857142857
3212,12224,0.9225311279296876,3,2,2,2,2,0.6666666666666666,1.0
5094,13624,0.6575477123260498,3,3,2,2,2,0.6666666666666666,0.6666666666666666
7393,15196,0.8117203712463379,9,11,1,1,1,0.1111111111111111,0.09090909090909091
7415,17924,0.8285621404647827,6,6,0,0,0,0.0,0.0
8009,15285,0.9666048288345336,159,93,55,55,55,0.34591194968553457,0.5913978494623656
7319,14838,0.8578493595123291,5,4,2,2,2,0.4,0.5
5158,13645,0.782760500907898,13,3,3,3,3,0.23076923076923078,1.0
6861,15946,0.9587063789367676,64,23,8,8,8,0.125,0.34782608695652173
5388,17368,0.7238381505012512,6,8,0,0,0,0.0,0.0
2716,11233,0.8335365056991577,3,7,1,1,1,0.3333333333333333,0.14285714285714285
6970,14541,0.8704854249954224,6,5,3,3,3,0.5,0.6
9055,13560,0.8991081714630127,13,18,5,5,5,0.38461538461538464,0.2777777777777778
4160,12965,0.9009953737258912,165,11,4,4,4,0.024242424242424242,0.36363636363636365
5783,13962,0.9081223011016846,4,4,4,4,4,1.0,1.0
9547,16094,0.9496409893035888,40,31,18,18,18,0.45,0.5806451612903226
1125,10799,0.8705256581306458,4,4,4,4,4,1.0,1.0
3620,12957,0.7416372895240784,192,13,3,3,3,0.015625,0.23076923076923078
7458,14889,0.9129048585891724,3,4,2,2,2,0.6666666666666666,0.5
7712,15034,0.8999781012535095,34,30,20,20,20,0.5882352941176471,0.6666666666666666
346,10280,0.8747051954269409,9,7,5,5,5,0.5555555555555556,0.7142857142857143
8144,15365,0.8864213228225708,16,4,3,3,3,0.1875,0.75
425,10344,0.909532904624939,6,5,2,2,2,0.3333333333333333,0.4
105,10074,0.8539634943008423,8,13,7,7,7,0.875,0.5384615384615384
1126,10800,0.8646481037139893,13,8,8,8,8,0.6153846153846154,1.0
7387,14865,0.753363847732544,14,7,5,5,5,0.35714285714285715,0.7142857142857143
7642,14975,0.8588932752609253,4,7,4,4,4,1.0,0.5714285714285714
3409,12364,0.8630356788635254,4,4,3,3,3,0.75,0.75
5646,13849,0.8825036883354187,6,2,2,2,2,0.3333333333333333,1.0
7713,15035,0.9197920560836792,34,17,17,17,17,0.5,1.0
5090,13631,0.8065440058708191,25,12,8,8,8,0.32,0.6666666666666666
4588,13384,0.830072283744812,8,3,3,3,3,0.375,1.0
874,10664,0.8488474488258362,3,2,2,2,2,0.6666666666666666,1.0
700,10548,0.9154987335205078,3,3,3,3,3,1.0,1.0
1715,11280,0.8445395827293396,10,4,3,3,3,0.3,0.75
5809,13992,0.957836389541626,2,2,2,2,2,1.0,1.0
9677,17865,0.9298697710037231,11,10,0,0,0,0.0,0.0
7667,15004,0.7092525362968445,5,4,3,3,3,0.6,0.75
9337,15996,0.9229923486709596,4,5,4,4,4,1.0,0.8
937,10311,0.9575073719024658,19,84,9,9,9,0.47368421052631576,0.10714285714285714
7196,14744,0.8368667364120483,6,6,2,2,2,0.3333333333333333,0.3333333333333333
3659,12511,0.8944519758224487,25,22,15,15,15,0.6,0.6818181818181818
7849,15160,0.8436301946640015,22,4,2,2,2,0.09090909090909091,0.5
5676,13876,0.9603842496871948,6,6,6,6,6,1.0,1.0
9053,15828,0.9453537464141846,8,3,3,3,3,0.375,1.0
1144,10826,0.8962078094482422,2,2,2,2,2,1.0,1.0
889,10685,0.9513510465621948,21,40,10,10,10,0.47619047619047616,0.25
2598,11785,0.8979889750480652,11,14,6,6,6,0.5454545454545454,0.42857142857142855
4055,12862,0.9082897901535034,4,4,3,3,3,0.75,0.75
6569,14359,0.9602299332618712,2,2,2,2,2,1.0,1.0
2391,11684,0.9637763500213624,6,4,4,4,4,0.6666666666666666,1.0
852,10654,0.8855024576187134,5,11,3,3,3,0.6,0.2727272727272727
6599,14381,0.8109132051467896,2,35,2,2,2,1.0,0.05714285714285714
731,14794,0.9211261868476868,15,4,3,3,3,0.2,0.75
2963,12026,0.8402806520462036,4,6,4,4,4,1.0,0.6666666666666666
787,11311,0.9609360694885254,167,66,59,59,59,0.3532934131736527,0.8939393939393939
5957,12928,0.8646821975708008,5,10,4,4,4,0.8,0.4
8350,15447,0.9656737446784972,34,30,18,18,18,0.5294117647058824,0.6
3449,12414,0.9088923931121826,26,30,24,24,24,0.9230769230769231,0.8
2465,11749,0.9096400141716005,4,4,3,3,3,0.75,0.75
5395,14244,0.8767355680465698,5,7,0,0,0,0.0,0.0
3460,12423,0.8844347596168518,31,30,24,24,24,0.7741935483870968,0.8
9322,15988,0.9532333612442015,33,17,10,10,10,0.30303030303030304,0.5882352941176471
4900,15842,0.8560218811035156,13,5,4,4,4,0.3076923076923077,0.8
833,10640,0.7510054111480713,30,18,14,14,14,0.4666666666666667,0.7777777777777778
1855,11331,0.957035481929779,9,5,5,5,5,0.5555555555555556,1.0
3438,12404,0.8845844268798828,28,31,25,25,25,0.8928571428571429,0.8064516129032258
509,10436,0.7258719801902771,3,2,2,2,2,0.6666666666666666,1.0
2233,18947,0.9011158347129822,16,5,0,0,0,0.0,0.0
7927,15200,0.9083459377288818,7,5,5,5,5,0.7142857142857143,1.0
9994,16386,0.9183308482170104,13,14,11,11,11,0.8461538461538461,0.7857142857142857
8213,15414,0.7932588458061218,5,10,4,4,4,0.8,0.4
584,10466,0.883499801158905,4,4,4,4,4,1.0,1.0
2436,11727,0.8111813068389893,5,8,5,5,5,1.0,0.625
3352,12337,0.9550925493240356,26,19,17,17,17,0.6538461538461539,0.8947368421052632
5503,13782,0.8855010271072388,8,9,7,7,7,0.875,0.7777777777777778
1262,14465,0.8963645100593567,18,6,5,5,5,0.2777777777777778,0.8333333333333334
1191,10878,0.8448166847229004,6,9,3,3,3,0.5,0.3333333333333333
5950,14093,0.7409104108810425,10,16,5,5,5,0.5,0.3125
483,10383,0.8889634609222412,11,3,3,3,3,0.2727272727272727,1.0
289,10252,0.89822918176651,10,10,8,8,8,0.8,0.8
2187,11517,0.9685739278793336,21,12,4,4,4,0.19047619047619047,0.3333333333333333
5831,19734,0.8389369249343872,5,4,2,2,2,0.4,0.5
788,10610,0.971495807170868,84,67,40,40,40,0.47619047619047616,0.5970149253731343
9697,16172,0.881637454032898,9,6,6,6,6,0.6666666666666666,1.0
957,13420,0.7896462082862854,8,3,3,3,3,0.375,1.0
3893,12691,0.8506566286087036,6,2,2,2,2,0.3333333333333333,1.0
1173,10866,0.9074116945266724,6,6,6,6,6,1.0,1.0
3558,12478,0.9188146591186525,22,8,8,8,8,0.36363636363636365,1.0
4152,14083,0.8809322714805603,43,35,2,2,2,0.046511627906976744,0.05714285714285714
151,19214,0.9304819107055664,16,35,8,8,8,0.5,0.22857142857142856
2314,11594,0.967632293701172,11,15,8,8,8,0.7272727272727273,0.5333333333333333
6991,14590,0.8913136124610901,6,8,5,5,5,0.8333333333333334,0.625
1083,10792,0.8344744443893433,22,9,5,5,5,0.22727272727272727,0.5555555555555556
4188,13139,0.8161158561706543,2,3,1,1,1,0.5,0.3333333333333333
