First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
2774,11847,0.9599183797836304,20,15,8,8,8,0.4,0.5333333
2114,11163,0.9508754014968872,9,13,5,5,5,0.5555556,0.3846154
3566,12687,0.9774436354637146,27,16,14,14,14,0.5185185,0.875
6520,15731,0.954748034477234,35,46,21,21,21,0.6,0.4565217
6787,15995,0.957491397857666,15,8,4,4,4,0.2666667,0.5
8973,18301,0.9232505559921264,3,5,2,2,2,0.6666667,0.4
1959,10997,0.9451470375061036,13,14,4,4,4,0.3076923,0.2857143
2158,11206,0.9601505994796752,3,4,1,1,1,0.3333333,0.25
2707,11793,0.9575639963150024,5,4,2,2,2,0.4,0.5
3975,13120,0.9277104139328004,4,6,0,0,0,0.0,0.0
4727,13887,0.9107303023338318,2,2,1,1,1,0.5,0.5
6621,15819,0.9626522660255432,5,3,2,2,2,0.4,0.6666667
1972,11015,0.930737853050232,22,27,12,12,12,0.5454545,0.4444444
6592,15792,0.9733644127845764,5,4,3,3,3,0.6,0.75
2199,11243,0.842910647392273,16,17,4,4,4,0.25,0.2352941
5764,14966,0.9627565145492554,10,8,4,4,4,0.4,0.5
7451,16685,0.9459068775177002,12,10,3,3,3,0.25,0.3
3418,12528,0.9678868055343628,23,24,17,17,17,0.7391304,0.7083333
6804,16020,0.9302397966384888,7,13,6,6,6,0.8571429,0.4615385
5484,14652,0.9524682760238647,10,5,4,4,4,0.4,0.8
3149,12260,0.9816069602966307,4,6,3,3,3,0.75,0.5
3621,12744,0.9733885526657104,5,7,3,3,3,0.6,0.4285714
6974,16208,0.9579238295555116,6,2,2,2,2,0.3333333,1.0
3419,12529,0.936573088169098,8,7,6,6,6,0.75,0.8571429
6126,15324,0.970205307006836,7,4,3,3,3,0.4285714,0.75
4418,13582,0.982547402381897,3,2,1,1,1,0.3333333,0.5
8851,18167,0.9418195486068726,4,6,1,1,1,0.25,0.1666667
2942,12046,0.8387963175773621,5,3,2,2,2,0.4,0.6666667
2647,11720,0.7956032752990723,2,2,1,1,1,0.5,0.5
4801,13957,0.9589951038360596,7,8,6,6,6,0.8571429,0.75
4853,14004,0.9520649909973145,8,5,4,4,4,0.5,0.8
4832,13981,0.9261820912361144,34,20,11,11,11,0.3235294,0.55
8852,18168,0.9383465051651,58,39,27,27,27,0.4655172,0.6923077
6218,15443,0.9422600269317628,42,32,23,23,23,0.547619,0.71875
8464,17763,0.9190567135810852,58,41,19,19,19,0.3275862,0.4634146
7269,16506,0.9847902059555054,2,3,1,1,1,0.5,0.3333333
668,9749,0.9334832429885864,20,23,12,12,12,0.6,0.5217391
2560,11608,0.5264139175415039,7,7,4,4,4,0.5714286,0.5714286
5100,14289,0.9574373364448548,101,48,29,29,29,0.2871287,0.6041667
2039,11082,0.9519870281219482,19,14,6,6,6,0.3157895,0.4285714
4252,13405,0.9699161052703856,6,4,3,3,3,0.5,0.75
7310,16543,0.8885048627853394,10,6,2,2,2,0.2,0.3333333
1141,10197,0.9188653230667114,6,6,1,1,1,0.1666667,0.1666667
5842,15048,0.9191117882728576,2,4,1,1,1,0.5,0.25
801,9869,0.91073739528656,5,7,0,0,0,0.0,0.0
8751,18057,0.9377374649047852,9,9,4,4,4,0.4444444,0.4444444
7723,16977,0.936750590801239,4,5,0,0,0,0.0,0.0
3897,13033,0.8791671991348267,2,5,1,1,1,0.5,0.2
5536,14712,0.988819658756256,5,10,4,4,4,0.8,0.4
7314,16549,0.863379955291748,8,10,4,4,4,0.5,0.4
5878,15086,0.9711393117904664,9,7,5,5,5,0.5555556,0.7142857
7538,16788,0.9421229362487792,15,15,8,8,8,0.5333333,0.5333333
5051,14225,0.9785770177841188,5,2,1,1,1,0.2,0.5
8744,18054,0.9354296326637268,25,12,7,7,7,0.28,0.5833333
8784,18090,0.9199354648590088,7,8,3,3,3,0.4285714,0.375
1349,10384,0.9480286836624146,2,2,1,1,1,0.5,0.5
4542,13710,0.87147456407547,9,20,7,7,7,0.7777778,0.35
7355,16586,0.9151647090911864,4,2,0,0,0,0.0,0.0
8168,17449,0.9109840393066406,12,12,1,1,1,0.0833333,0.0833333
5081,14253,0.8761740922927856,9,12,5,5,5,0.5555556,0.4166667
2986,12102,0.9669837355613708,3,2,1,1,1,0.3333333,0.5
2179,11219,0.9673654437065125,6,5,3,3,3,0.5,0.6
2386,11432,0.9181432127952576,39,35,18,18,18,0.4615385,0.5142857
4572,13738,0.946246862411499,6,5,1,1,1,0.1666667,0.2
8936,18260,0.9781041145324708,5,5,2,2,2,0.4,0.4
4543,13711,0.9318122267723083,14,13,7,7,7,0.5,0.5384615
6162,15375,0.9561583995819092,11,11,1,1,1,0.0909091,0.0909091
1762,10787,0.8245359659194946,13,10,8,8,8,0.6153846,0.8
7541,16798,0.9501989483833312,18,16,2,2,2,0.1111111,0.125
908,9972,0.8640788197517395,19,8,5,5,5,0.2631579,0.625
2180,11220,0.8589473962783813,13,8,6,6,6,0.4615385,0.75
7792,17054,0.9261146783828736,14,18,8,8,8,0.5714286,0.4444444
2750,11830,0.9543036818504332,16,11,6,6,6,0.375,0.5454545
6583,15782,0.9263392686843872,4,8,2,2,2,0.5,0.25
5455,14615,0.9316238164901732,47,53,25,25,25,0.5319149,0.4716981
7992,17264,0.9513084888458252,5,3,0,0,0,0.0,0.0
5609,14795,0.8035038113594055,4,5,2,2,2,0.5,0.4
9054,18373,0.867414116859436,95,93,60,60,60,0.6315789,0.6451613
2467,11514,0.9124326705932616,11,10,4,4,4,0.3636364,0.4
5140,14316,0.767769455909729,14,15,5,5,5,0.3571429,0.3333333
6819,16031,0.9479182958602904,16,13,5,5,5,0.3125,0.3846154
3237,12335,0.9034147262573242,20,24,12,12,12,0.6,0.5
3144,12256,0.9761865139007568,9,13,2,2,2,0.2222222,0.1538462
2875,11982,0.8937734365463257,8,14,4,4,4,0.5,0.2857143
5221,14389,0.9630783796310424,11,6,3,3,3,0.2727273,0.5
7578,16842,0.8972148895263672,16,15,6,6,6,0.375,0.4
4004,13150,0.9154773950576782,9,7,4,4,4,0.4444444,0.5714286
609,9689,0.9368389844894408,10,7,4,4,4,0.4,0.5714286
7589,16851,0.979728102684021,8,6,1,1,1,0.125,0.1666667
6114,15317,0.9325599670410156,32,35,22,22,22,0.6875,0.6285714
4819,13973,0.9415197968482972,57,36,27,27,27,0.4736842,0.75
7733,16981,0.9832316040992736,3,2,2,2,2,0.6666667,1.0
490,9588,0.9609893560409546,26,33,17,17,17,0.6538462,0.5151515
8091,17363,0.9448362588882446,8,3,3,3,3,0.375,1.0
3878,13010,0.9572505950927734,29,29,10,10,10,0.3448276,0.3448276
8083,17359,0.7015712261199951,12,10,4,4,4,0.3333333,0.4
4797,13954,0.8610454797744751,18,13,6,6,6,0.3333333,0.4615385
5388,14538,0.9175167679786682,4,4,0,0,0,0.0,0.0
5520,14694,0.974700391292572,5,4,2,2,2,0.4,0.5
4280,13435,0.9623035788536072,3,5,2,2,2,0.6666667,0.4
3675,12803,0.8713977336883545,24,14,7,7,7,0.2916667,0.5
8873,18194,0.938422441482544,9,11,6,6,6,0.6666667,0.5454545
8806,18104,0.9501864314079284,26,31,6,6,6,0.2307692,0.1935484
4284,13441,0.9608672261238098,2,3,1,1,1,0.5,0.3333333
3358,12458,0.9696007370948792,3,2,1,1,1,0.3333333,0.5
4915,14067,0.8122541904449463,52,29,9,9,9,0.1730769,0.3103448
5734,14924,0.9470908641815186,10,12,7,7,7,0.7,0.5833333
8739,18050,0.9702146053314208,9,11,6,6,6,0.6666667,0.5454545
50,9150,0.9443951845169068,5,4,1,1,1,0.2,0.25
1174,10234,0.9608596563339232,11,7,4,4,4,0.3636364,0.5714286
2381,11428,0.9386838674545288,76,58,43,43,43,0.5657895,0.7413793
6253,15488,0.9568355083465576,6,9,2,2,2,0.3333333,0.2222222
4527,13698,0.9195953607559204,8,11,3,3,3,0.375,0.2727273
8740,18051,0.958918273448944,4,5,1,1,1,0.25,0.2
7084,16319,0.8964451551437378,16,13,9,9,9,0.5625,0.6923077
3959,13097,0.9587662816047668,13,6,4,4,4,0.3076923,0.6666667
190,9309,0.975467562675476,2,2,0,0,0,0.0,0.0
1744,10764,0.97706800699234,3,2,0,0,0,0.0,0.0
2115,11165,0.9786654710769652,6,10,5,5,5,0.8333333,0.5
5461,14621,0.9597648978233336,9,11,3,3,3,0.3333333,0.2727273
8721,18037,0.8964560031890869,6,5,4,4,4,0.6666667,0.8
826,9901,0.9132511615753174,20,17,7,7,7,0.35,0.4117647
7847,17101,0.2826948165893554,3,2,1,1,1,0.3333333,0.5
1706,10737,0.9295627474784852,24,25,13,13,13,0.5416667,0.52
1806,10824,0.9450780749320984,14,8,3,3,3,0.2142857,0.375
1617,10659,0.9171100854873656,57,47,26,26,26,0.4561404,0.5531915
3564,12683,0.985683262348175,6,3,1,1,1,0.1666667,0.3333333
1758,10784,0.9597895741462708,8,5,2,2,2,0.25,0.4
2797,11873,0.9848310947418212,2,2,2,2,2,1.0,1.0
4623,13787,0.7537041902542114,7,7,3,3,3,0.4285714,0.4285714
4342,13508,0.7053526043891907,30,25,14,14,14,0.4666667,0.56
6593,15794,0.964224100112915,12,10,4,4,4,0.3333333,0.4
6940,16167,0.9167569875717164,6,8,3,3,3,0.5,0.375
6612,15807,0.8697853088378906,9,12,5,5,5,0.5555556,0.4166667
6792,16003,0.9750494956970216,12,5,4,4,4,0.3333333,0.8
3586,12707,0.9423306584358216,4,6,2,2,2,0.5,0.3333333
2706,11791,0.8467581868171692,7,9,2,2,2,0.2857143,0.2222222
8986,18313,0.9801563024520874,10,8,5,5,5,0.5,0.625
7419,16659,0.6501239538192749,6,10,3,3,3,0.5,0.3
7891,17143,0.9778751134872437,7,6,1,1,1,0.1428571,0.1666667
7870,17120,0.9466335773468018,5,6,2,2,2,0.4,0.3333333
6423,15648,0.9336421489715576,9,4,2,2,2,0.2222222,0.5
1862,10877,0.928794801235199,5,5,2,2,2,0.4,0.4
5593,14781,0.9756942987442015,10,7,5,5,5,0.5,0.7142857
5198,14368,0.8697768449783325,2,4,2,2,2,1.0,0.5
8990,18319,0.9268773198127748,27,37,14,14,14,0.5185185,0.3783784
5564,14754,0.9579877257347108,3,4,1,1,1,0.3333333,0.25
563,9648,0.9573928117752076,26,26,12,12,12,0.4615385,0.4615385
2903,12012,0.9060863256454468,28,18,11,11,11,0.3928571,0.6111111
3789,12922,0.9117597341537476,5,6,3,3,3,0.6,0.5
6656,15855,0.970722496509552,8,13,3,3,3,0.375,0.2307692
7914,17168,0.9553001523017884,26,15,10,10,10,0.3846154,0.6666667
985,10051,0.9439708590507508,55,42,23,23,23,0.4181818,0.547619
544,9634,0.9413671493530272,7,5,4,4,4,0.5714286,0.8
16,9106,0.8482818603515625,3,4,2,2,2,0.6666667,0.5
4749,13903,0.8915019631385803,26,14,10,10,10,0.3846154,0.7142857
7688,16941,0.9556686878204346,17,8,4,4,4,0.2352941,0.5
474,9575,0.9774076342582704,5,8,4,4,4,0.8,0.5
626,9709,0.9050037264823914,55,29,14,14,14,0.2545455,0.4827586
6091,15295,0.971309781074524,3,3,1,1,1,0.3333333,0.3333333
1997,11042,0.6812213659286499,24,14,5,5,5,0.2083333,0.3571429
6649,15851,0.9058436155319214,4,4,2,2,2,0.5,0.5
7342,16569,0.8940579891204834,3,4,0,0,0,0.0,0.0
4815,13970,0.9235524535179138,4,4,1,1,1,0.25,0.25
4254,13408,0.852047324180603,8,19,4,4,4,0.5,0.2105263
4434,13604,0.8478549122810364,17,19,10,10,10,0.5882353,0.5263158
1913,10936,0.9844646453857422,2,2,1,1,1,0.5,0.5
7943,17203,0.3454272747039795,8,8,4,4,4,0.5,0.5
5855,15060,0.8989706039428711,3,5,2,2,2,0.6666667,0.4
4848,14003,0.9866130352020264,3,2,2,2,2,0.6666667,1.0
4435,13605,0.9264422655105592,12,9,5,5,5,0.4166667,0.5555556
1473,10520,0.8369045257568359,72,68,40,40,40,0.5555556,0.5882353
3340,12435,0.9760141968727112,4,2,2,2,2,0.5,1.0
1565,10603,0.9586825370788574,11,8,5,5,5,0.4545455,0.625
8292,17585,0.9702029228210448,2,2,0,0,0,0.0,0.0
3682,12809,0.9543719291687012,7,8,4,4,4,0.5714286,0.5
5409,14564,0.6268848776817322,39,41,15,15,15,0.3846154,0.3658537
1336,10371,0.9569680094718932,5,4,2,2,2,0.4,0.5
6235,15466,0.9659216403961182,2,4,1,1,1,0.5,0.25
5980,15176,0.9119302034378052,48,31,12,12,12,0.25,0.3870968
1133,10191,0.9572966694831848,13,11,8,8,8,0.6153846,0.7272727
2366,11411,0.952137053012848,10,6,6,6,6,0.6,1.0
6899,16120,0.9009447693824768,77,34,25,25,25,0.3246753,0.7352941
8293,17586,0.9344948530197144,8,8,6,6,6,0.75,0.75
8116,17395,0.9253760576248168,17,22,5,5,5,0.2941176,0.2272727
3036,12145,0.9151724576950072,23,19,7,7,7,0.3043478,0.3684211
1369,10404,0.9482219815254213,9,11,0,0,0,0.0,0.0
1576,10617,0.9394750595092772,6,3,2,2,2,0.3333333,0.6666667
5541,14725,0.9259490966796876,12,9,5,5,5,0.4166667,0.5555556
1358,10394,0.9016557931900024,7,5,3,3,3,0.4285714,0.6
6563,15761,0.9718934297561646,11,8,6,6,6,0.5454545,0.75
8372,17649,0.9160123467445374,28,33,16,16,16,0.5714286,0.4848485
1381,10414,0.9250128269195556,4,7,3,3,3,0.75,0.4285714
2995,12112,0.9548698663711548,5,3,2,2,2,0.4,0.6666667
6921,16143,0.9845218658447266,4,2,2,2,2,0.5,1.0
7161,16390,0.9724600315093994,11,7,5,5,5,0.4545455,0.7142857
6333,15564,0.9676783680915833,11,8,5,5,5,0.4545455,0.625
8001,17270,0.9346011877059937,4,7,2,2,2,0.5,0.2857143
3018,12132,0.9341951608657836,5,7,4,4,4,0.8,0.5714286
82,9185,0.781831681728363,77,37,24,24,24,0.3116883,0.6486486
6024,15223,0.974205732345581,7,12,6,6,6,0.8571429,0.5
2203,11245,0.9384263753890992,14,19,7,7,7,0.5,0.3684211
393,9492,0.9006624221801758,8,3,1,1,1,0.125,0.3333333
5160,14331,0.9894943833351136,3,3,2,2,2,0.6666667,0.6666667
5299,14446,0.9583210945129396,7,7,3,3,3,0.4285714,0.4285714
4958,14116,0.9694228768348694,2,8,2,2,2,1.0,0.25
411,9509,0.9045025110244752,24,20,14,14,14,0.5833333,0.7
2204,11246,0.9764138460159302,8,3,2,2,2,0.25,0.6666667
3465,12564,0.9019951820373536,17,17,10,10,10,0.5882353,0.5882353
4013,13156,0.9599104523658752,3,2,2,2,2,0.6666667,1.0
1879,10897,0.9330085515975952,18,28,15,15,15,0.8333333,0.5357143
3844,12969,0.9437798261642456,2,2,0,0,0,0.0,0.0
5364,14511,0.9541444778442384,16,6,3,3,3,0.1875,0.5
8237,17518,0.929012417793274,2,2,1,1,1,0.5,0.5
4183,13338,0.9457486867904664,10,5,4,4,4,0.4,0.8
436,9538,0.966748595237732,4,2,1,1,1,0.25,0.5
2436,11488,0.9619743824005128,19,24,12,12,12,0.6315789,0.5
607,9685,0.934474527835846,15,11,6,6,6,0.4,0.5454545
3814,12946,0.97825825214386,3,3,1,1,1,0.3333333,0.3333333
7241,16476,0.9785777926445008,2,2,0,0,0,0.0,0.0
7580,16845,0.9435021281242372,10,16,5,5,5,0.5,0.3125
3146,12258,0.905848264694214,62,56,39,39,39,0.6290323,0.6964286
1979,11020,0.805998682975769,30,24,17,17,17,0.5666667,0.7083333
3597,12719,0.9607701897621156,19,9,6,6,6,0.3157895,0.6666667
6652,15852,0.9573392868041992,3,4,0,0,0,0.0,0.0
8418,17715,0.959287166595459,5,6,3,3,3,0.6,0.5
6803,16021,0.8904521465301514,4,3,3,3,3,0.75,1.0
4415,13580,0.9686625599861144,3,3,1,1,1,0.3333333,0.3333333
6835,16053,0.8896734714508057,5,5,3,3,3,0.6,0.6
4006,13152,0.7814901471138,3,2,1,1,1,0.3333333,0.5
3630,12752,0.9542303085327148,11,5,5,5,5,0.4545455,1.0
7337,16565,0.9578813910484314,8,6,4,4,4,0.5,0.6666667
470,9572,0.9572389125823976,6,7,3,3,3,0.5,0.4285714
6983,16216,0.924312949180603,102,50,40,40,40,0.3921569,0.8
6076,15283,0.8897358179092407,69,81,48,48,48,0.6956522,0.5925926
522,9619,0.8749827146530151,5,2,2,2,2,0.4,1.0
541,9632,0.9765226244926452,2,4,0,0,0,0.0,0.0
2881,11996,0.9428064227104188,31,34,17,17,17,0.5483871,0.5
13,9104,0.9517216682434082,4,3,2,2,2,0.5,0.6666667
4799,13956,0.9326939582824708,21,16,9,9,9,0.4285714,0.5625
8624,17941,0.9705479741096495,5,6,5,5,5,1.0,0.8333333
4862,14012,0.9187524318695068,9,12,7,7,7,0.7777778,0.5833333
1079,10146,0.9274411201477052,13,8,5,5,5,0.3846154,0.625
166,9282,0.9520483016967772,15,7,3,3,3,0.2,0.4285714
666,9748,0.6341729760169983,6,8,3,3,3,0.5,0.375
8347,17632,0.3383859097957611,25,19,11,11,11,0.44,0.5789474
7706,16961,0.9786851406097412,2,2,2,2,2,1.0,1.0
5684,14880,0.9280062317848206,22,8,5,5,5,0.2272727,0.625
5991,15180,0.94526207447052,3,7,3,3,3,1.0,0.4285714
7001,16242,0.6354185342788696,17,8,2,2,2,0.1176471,0.25
1394,10423,0.959048867225647,8,5,3,3,3,0.375,0.6
3508,12624,0.9148247241973876,2,2,1,1,1,0.5,0.5
5725,14917,0.9368404746055604,7,5,2,2,2,0.2857143,0.4
8502,17807,0.9511751532554626,3,2,0,0,0,0.0,0.0
322,9422,0.9234951734542848,24,14,8,8,8,0.3333333,0.5714286
7775,17033,0.8986402750015259,26,18,10,10,10,0.3846154,0.5555556
7115,16349,0.907882809638977,13,12,5,5,5,0.3846154,0.4166667
740,9818,0.9549185037612916,14,12,9,9,9,0.6428571,0.75
7105,16335,0.8733798265457153,31,19,10,10,10,0.3225806,0.5263158
5038,14215,0.9208890795707704,16,22,8,8,8,0.5,0.3636364
1405,10437,0.7135943174362183,7,6,3,3,3,0.4285714,0.5
5917,15123,0.8755258321762085,7,12,5,5,5,0.7142857,0.4166667
2117,11168,0.9752949476242064,6,8,3,3,3,0.5,0.375
4537,13704,0.7566540837287903,4,5,2,2,2,0.5,0.4
6277,15515,0.9777056574821472,3,4,3,3,3,1.0,0.75
8742,18053,0.9486854076385498,17,13,7,7,7,0.4117647,0.5384615
7116,16350,0.9720193147659302,9,7,3,3,3,0.3333333,0.4285714
5747,14940,0.9799700379371644,8,6,5,5,5,0.625,0.8333333
1619,10662,0.9826577305793762,2,2,2,2,2,1.0,1.0
3013,12128,0.957012176513672,17,8,3,3,3,0.1764706,0.375
1819,10836,0.957606554031372,9,6,3,3,3,0.3333333,0.5
4644,13803,0.9613469243049622,7,7,3,3,3,0.4285714,0.4285714
8944,18273,0.9435863494873048,4,11,2,2,2,0.5,0.1818182
2177,11218,0.7629453539848328,9,8,4,4,4,0.4444444,0.5
1409,10443,0.9248695373535156,2,2,0,0,0,0.0,0.0
7849,17103,0.8053967952728271,18,15,6,6,6,0.3333333,0.4
3408,12514,0.9419182538986206,8,7,5,5,5,0.625,0.7142857
6532,15740,0.9696130752563475,4,2,0,0,0,0.0,0.0
6444,15664,0.9120550155639648,16,21,4,4,4,0.25,0.1904762
4344,13510,0.963905394077301,17,5,2,2,2,0.1176471,0.4
6791,16000,0.969200849533081,16,13,9,9,9,0.5625,0.6923077
3441,12547,0.8065293431282043,23,16,13,13,13,0.5652174,0.8125
5614,14797,0.9381548166275024,5,2,2,2,2,0.4,1.0
5794,14993,0.9512940645217896,6,4,4,4,4,0.6666667,1.0
5157,14329,0.9300525188446044,17,11,6,6,6,0.3529412,0.5454545
8254,17538,0.9697659611701964,4,5,1,1,1,0.25,0.2
9073,18395,0.9709818959236144,13,10,6,6,6,0.4615385,0.6
1046,10103,0.8653616905212402,11,13,8,8,8,0.7272727,0.6153846
133,9239,0.9739210605621338,5,3,0,0,0,0.0,0.0
6466,15687,0.968530774116516,5,4,2,2,2,0.4,0.5
4759,13910,0.9180305004119872,29,28,6,6,6,0.2068966,0.2142857
4691,13855,0.9609618782997132,19,17,5,5,5,0.2631579,0.2941176
495,9591,0.9659347534179688,8,8,4,4,4,0.5,0.5
3094,12215,0.8979707360267639,73,51,30,30,30,0.4109589,0.5882353
4773,13930,0.9586366415023804,12,9,7,7,7,0.5833333,0.7777778
6967,16203,0.8783223628997803,16,15,3,3,3,0.1875,0.2
4792,13943,0.8087804317474365,30,15,9,9,9,0.3,0.6
2917,12024,0.9535781741142272,25,14,4,4,4,0.16,0.2857143
6071,15279,0.9680370092391968,3,3,2,2,2,0.6666667,0.6666667
9063,18386,0.96149480342865,6,4,2,2,2,0.3333333,0.5
2637,11710,0.9613280892372132,21,26,16,16,16,0.7619048,0.6153846
8,9100,0.9352490305900574,14,10,6,6,6,0.4285714,0.6
7281,16515,0.3454011082649231,8,9,7,7,7,0.875,0.7777778
2021,11069,0.978920578956604,28,9,3,3,3,0.1071429,0.3333333
7282,16516,0.9832152128219604,2,2,0,0,0,0.0,0.0
661,9744,0.912867546081543,4,5,0,0,0,0.0,0.0
8428,17731,0.9656953811645508,8,10,4,4,4,0.5,0.4
8273,17565,0.9499637484550476,18,17,9,9,9,0.5,0.5294118
632,9717,0.9618438482284546,27,33,13,13,13,0.4814815,0.3939394
4119,13261,0.8610328435897827,7,3,2,2,2,0.2857143,0.6666667
6865,16084,0.9630728960037231,7,3,1,1,1,0.1428571,0.3333333
8903,18226,0.8516346216201782,8,6,3,3,3,0.375,0.5
2316,11367,0.9802120923995972,2,2,2,2,2,1.0,1.0
7495,16745,0.9559463858604432,9,4,4,4,4,0.4444444,1.0
254,9362,0.91020667552948,6,5,2,2,2,0.3333333,0.4
4101,13249,0.9534358978271484,14,13,5,5,5,0.3571429,0.3846154
3746,12872,0.963883638381958,5,10,5,5,5,1.0,0.5
765,9837,0.8971174955368042,2,2,1,1,1,0.5,0.5
6159,15369,0.9166172742843628,10,9,2,2,2,0.2,0.2222222
4470,13640,0.9473556280136108,3,2,2,2,2,0.6666667,1.0
6890,16113,0.93120139837265,11,20,5,5,5,0.4545455,0.25
6909,16126,0.9492673873901368,39,23,14,14,14,0.3589744,0.6086957
47,9148,0.9855823516845704,5,3,1,1,1,0.2,0.3333333
2858,11951,0.966620683670044,7,13,2,2,2,0.2857143,0.1538462
5012,14188,0.9254133701324464,43,48,28,28,28,0.6511628,0.5833333
5732,14923,0.9215002059936525,8,7,4,4,4,0.5,0.5714286
8826,18127,0.8186715841293335,15,8,7,7,7,0.4666667,0.875
4524,13696,0.9614177942276,25,15,10,10,10,0.4,0.6666667
2578,11637,0.9322602152824402,17,14,8,8,8,0.4705882,0.5714286
7403,16634,0.9540045261383056,5,2,1,1,1,0.2,0.5
7970,17239,0.9736398458480836,8,5,5,5,5,0.625,1.0
8829,18132,0.8740247488021851,24,38,16,16,16,0.6666667,0.4210526
5034,14212,0.9807775020599364,12,22,7,7,7,0.5833333,0.3181818
4167,13315,0.9290939569473268,11,8,3,3,3,0.2727273,0.375
6026,15226,0.9199131727218628,2,2,1,1,1,0.5,0.5
7772,17031,0.944535195827484,87,52,39,39,39,0.4482759,0.75
2714,11799,0.9493149518966676,16,7,5,5,5,0.3125,0.7142857
2194,11238,0.921790599822998,4,5,0,0,0,0.0,0.0
3404,12511,0.9558523893356324,12,5,4,4,4,0.3333333,0.8
6336,15567,0.9750261306762696,9,18,5,5,5,0.5555556,0.2777778
8995,18322,0.8724872469902039,2,2,0,0,0,0.0,0.0
2489,11537,0.9748084545135498,21,12,5,5,5,0.2380952,0.4166667
2795,11872,0.9625899791717528,5,4,1,1,1,0.2,0.25
3982,13125,0.9456874132156372,15,15,8,8,8,0.5333333,0.5333333
7221,16455,0.9506045579910278,29,13,10,10,10,0.3448276,0.7692308
4181,13334,0.8995013236999512,17,18,8,8,8,0.4705882,0.4444444
8542,17851,0.933789849281311,3,5,1,1,1,0.3333333,0.2
2457,11504,0.899349570274353,6,5,2,2,2,0.3333333,0.4
3824,12953,0.9682502746582032,5,6,3,3,3,0.6,0.5
5396,14542,0.9205765724182128,54,36,21,21,21,0.3888889,0.5833333
4754,13906,0.9822354316711426,2,3,1,1,1,0.5,0.3333333
1881,10899,0.9552035927772522,14,8,5,5,5,0.3571429,0.625
139,9244,0.9574205875396729,3,8,2,2,2,0.6666667,0.25
979,10044,0.9460837841033936,5,4,2,2,2,0.4,0.5
3230,12330,0.8774860501289368,19,7,7,7,7,0.3684211,1.0
4724,13883,0.9736933708190918,11,13,2,2,2,0.1818182,0.1538462
6096,15298,0.9463361501693726,17,15,4,4,4,0.2352941,0.2666667
7243,16478,0.9301097989082336,13,12,5,5,5,0.3846154,0.4166667
3588,12712,0.7733239531517029,14,9,4,4,4,0.2857143,0.4444444
6462,15684,0.958751142024994,6,7,3,3,3,0.5,0.4285714
4975,14139,0.9412070512771606,3,2,0,0,0,0.0,0.0
2534,11580,0.9350901246070862,2,2,0,0,0,0.0,0.0
6834,16050,0.9091130495071412,2,3,1,1,1,0.5,0.3333333
2879,11992,0.9686375856399536,16,12,9,9,9,0.5625,0.75
3618,12740,0.8214352130889893,6,3,2,2,2,0.3333333,0.6666667
7936,17195,0.9857300519943236,5,7,2,2,2,0.4,0.2857143
635,9718,0.9366375207901,13,11,8,8,8,0.6153846,0.7272727
5808,15016,0.9264131784439088,8,8,6,6,6,0.75,0.75
6699,15898,0.9020731449127196,16,12,6,6,6,0.375,0.5
4864,14015,0.9605576992034912,13,8,5,5,5,0.3846154,0.625
3345,12438,0.9373794198036194,2,2,0,0,0,0.0,0.0
3883,13016,0.974647343158722,9,5,4,4,4,0.4444444,0.8
276,9376,0.908173441886902,26,12,7,7,7,0.2692308,0.5833333
8427,17734,0.93515944480896,12,7,3,3,3,0.25,0.4285714
8379,17657,0.9396225214004515,5,3,1,1,1,0.2,0.3333333
158,9271,0.9410690069198608,27,18,12,12,12,0.4444444,0.6666667
4126,13268,0.936985969543457,26,27,17,17,17,0.6538462,0.6296296
5933,15132,0.904071569442749,7,5,3,3,3,0.4285714,0.6
8898,18222,0.9566599130630492,10,11,4,4,4,0.4,0.3636364
6764,15963,0.937152862548828,38,22,17,17,17,0.4473684,0.7727273
7763,17016,0.7878519296646118,6,11,3,3,3,0.5,0.2727273
8357,17638,0.9691663980484008,3,5,2,2,2,0.6666667,0.4
8478,17785,0.9688633680343628,2,2,1,1,1,0.5,0.5
1274,10320,0.9189460277557372,3,5,0,0,0,0.0,0.0
5926,15129,0.9439697265625,3,5,2,2,2,0.6666667,0.4
372,9465,0.9592674374580384,30,20,10,10,10,0.3333333,0.5
7524,16770,0.9497859477996826,73,54,24,24,24,0.3287671,0.4444444
6765,15964,0.9017541408538818,13,9,3,3,3,0.2307692,0.3333333
5937,15138,0.9032151699066162,13,7,4,4,4,0.3076923,0.5714286
7044,16282,0.9373738765716552,9,6,3,3,3,0.3333333,0.5
3510,12626,0.9738052487373352,21,27,15,15,15,0.7142857,0.5555556
7036,16278,0.844584047794342,23,25,9,9,9,0.3913043,0.36
242,9355,0.9682804346084596,7,14,2,2,2,0.2857143,0.1428571
54,9155,0.8862988948822021,6,3,1,1,1,0.1666667,0.3333333
5059,14231,0.9592134356498718,5,5,2,2,2,0.4,0.4
1297,10339,0.6581345796585083,13,15,7,7,7,0.5384615,0.4666667
8124,17408,0.9586212635040284,2,2,0,0,0,0.0,0.0
7037,16279,0.8448703289031982,5,7,2,2,2,0.4,0.2857143
4502,13676,0.9117295742034912,12,7,5,5,5,0.4166667,0.7142857
5303,14448,0.949778378009796,11,3,3,3,3,0.2727273,1.0
